5408 as assez                       t(u) en as assez là .
5415 pas hein                       bouge pas hein ?
5417 mais en                        mette plus mais en général
5425 crayon aussi                   et ce crayon aussi ?
5441 piles elles                    les piles elles sont hors service
5441 sont hors                      piles elles sont hors service
5449 sais où                       ouais tu sais où tu
5475 met où                        on l(e) met où ?
5484 ben enlève                    oui ben enlève le ch(e)val et
5486 mouton alors                   prends l(e) mouton alors .
5495 mouton i(l)                    vu le mouton i(l) se
5501 plus hein                      i(l) marche plus hein ?
5510 est où                        elle est où canaille ?
5531 ben alors                      ben alors .
5541 arrives à                     t(u) arrives à monter ?
5552 pas hein                       l(e) perd pas hein .
5556 alors il                       ba alors il est où ?
5556 est où                        alors il est où ?
5573 es une                         t(u) es une fripouille toi .
5574 tomber anaïs                  évite de tomber anaïs .
5586 dis oh                         le ramasses dis oh !
5616 fais attention                 fais attention d(e) pas basculer .
5638 viens on                       viens on va mettre celui d(e)
5639 viens on                       viens on va chercher celui de
5640 est où                        il est où ?
5642 viens on                       allez viens on va l(e) chercher
5673 fais un                        tu fais un bisous ?
5681 dis au                         as pas dis au r(e)voir
5690 est où                        il est où l' aut(r)e téléphone
5713 pas au                         s' enlève pas au moins
5721 fais un                        tu me fais un calîn ?
5730 attention où                  là , attention où tu
5734 viens ici                      viens ici anaïs .
5781 allez on                       allez on va la mettre .
5787 attend attend                  attend attend attend attend , attend
5787 attend attend                  attend attend attend attend , attend
5787 attend attend                  attend attend attend attend , attend
5792 moins elle                     au moins elle est couverte .
5816 réserves à                   fais des réserves à c(e)
5817 bon au                         est encore bon au moins
5850 comment elle                   la vache comment elle fait
5856 comment i(l)                   comment i(l) fait le poisson ?
5861 non un                         non un coin coin .
5862 pas où                        cocotte j'sais pas où elle
5885 non y                          non y en a plus .
